smiles,pIC50
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.8
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)N3CCC4(CC3)OCCO4)cc2)n1,9.05
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)n1,9.4
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NC3CCCCC3)cc2)n1,9.3
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCCN3CCCC3)cc2)n1,9.3
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(C(F)(F)F)cc3)cc2)n1,8.7
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2)n1,9.0
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2)n1,9.7
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccccc3Cl)cc2)n1,9.3
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccccn3)cc2)n1,9.05
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3cccnc3)cc2)n1,9.52
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccncc3)cc2)n1,9.6
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)n1,8.22
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)Nc3ccc4cccnc4c3)cc2)n1,8.3
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)Nc3ccncc3)cc2)n1,9.46
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,9.72
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)nc2)n1,9.46
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)F)nc2)n1,9.0
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)nc2)n1,9.7
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)F)nc2)n1,9.17
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc3c(c2)CN(CC(F)(F)F)C3=O)n1,9.77
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,8.52
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cccnc2)n1,8.0
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(C(F)(F)F)c2)n1,7.72
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(Cl)c2)n1,8.4
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.7
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccnnc2)n1,8.52
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cnc3c(c2)CNC3=O)n1,9.26
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cnc3cc(Cl)ccc3c2)n1,8.4
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cnc3cc(F)ccc3c2)n1,8.7
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cnc3ccc(Cl)cc3c2)n1,8.22
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cnc3ccc(F)cc3c2)n1,8.7
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cncc(Cl)c2)n1,8.15
N#C[C@H]1CCC[C@@H](O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.43
N#C[C@H]1CCC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,8.1
N#C[C@H]1CCC[C@H](O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.77
N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,9.23
N#C[C@H]1CCN(C(=O)[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.17
N#C[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,8.12
N#C[C@H]1CCNC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.89
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2cc(F)c3nccc(Cl)c3c2)n1,8.74
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(-n3ccnn3)cc2)n1,8.93
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,9.15
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)F)nc2)n1,7.42
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,8.37
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,7.59
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,7.8
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,9.15
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,7.51
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.52
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)nc2)n1,9.1
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,8.93
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,9.15
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OCC(F)(F)F)nc2)n1,9.22
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,10.05
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)cc2)n1,9.4
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,8.29
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.9
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2cnc3cc(Cl)ccc3c2)n1,9.3
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2cncc(F)c2)n1,7.08
N#C[C@H]1CC[C@@H](NCc2ccccc2)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.96
N#C[C@H]1CC[C@@H](O)CC1n1cc(C(N)=O)c(Nc2ccccc2)n1,7.57
N#C[C@H]1CC[C@H](NCc2ccccc2)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.4
N#C[C@H]1CC[C@H](O)CC1n1cc(C(N)=O)c(Nc2ccccc2)n1,7.82
N#C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,8.07
N#C[C@H]1COCC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.7
N#C[C@H]1CS(=O)(=O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.52
N#C[C@H]1CS(=O)(=O)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.11
N#C[C@H]1CS(=O)(=O)C[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,9.0
N#C[C@H]1CS(=O)(=O)C[C@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.3
N#C[C@H]1C[C@@H](C(=O)N2CC(F)(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.21
N#C[C@H]1C[C@@H](C(=O)N2CC(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.52
N#C[C@H]1C[C@@H](C(=O)N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.18
N#C[C@H]1C[C@@H](C(=O)N2CC3(COC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.37
N#C[C@H]1C[C@@H](C(=O)N2CCC(F)(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.52
N#C[C@H]1C[C@@H](C(=O)NC(C2CC2)C2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.6
N#C[C@H]1C[C@@H](C(=O)NC2CC(F)(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.68
N#C[C@H]1C[C@@H](C(=O)NC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.43
N#C[C@H]1C[C@@H](C(=O)NC2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.7
N#C[C@H]1C[C@@H](C(=O)NC2COC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.48
N#C[C@H]1C[C@@H](C(=O)NCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.15
N#C[C@H]1C[C@@H](C(=O)N[C@@H](C2CC2)C(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.74
N#C[C@H]1C[C@@H](C(=O)N[C@H](C2CC2)C(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.05
N#C[C@H]1C[C@@H](N)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,9.0
N#C[C@H]1C[C@@H](N2CC(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.52
N#C[C@H]1C[C@@H](N2CC(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.0
N#C[C@H]1C[C@@H](N2CC(O)(C(F)(F)F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,9.0
N#C[C@H]1C[C@@H](N2CC(O)(C(F)(F)F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.0
N#C[C@H]1C[C@@H](N2CC(O)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.89
N#C[C@H]1C[C@@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.7
N#C[C@H]1C[C@@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,9.7
N#C[C@H]1C[C@@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)cc2)n1,10.0
N#C[C@H]1C[C@@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,9.0
N#C[C@H]1C[C@@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,9.3
N#C[C@H]1C[C@@H](N2CC3(COC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.02
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,8.22
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,9.35
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,9.22
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,8.7
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,9.15
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,9.15
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,8.74
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.82
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,9.26
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)cc2)n1,9.52
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,9.12
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.7
N#C[C@H]1C[C@@H](N2CCC23COC3)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,9.0
N#C[C@H]1C[C@@H](N2CCOCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.52
N#C[C@H]1C[C@@H](N2C[C@@H]3[C@@H](CO)[C@@H]3C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.22
N#C[C@H]1C[C@@H](NC(C2CC2)C2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.22
N#C[C@H]1C[C@@H](NC2(C(F)(F)F)CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.3
N#C[C@H]1C[C@@H](NC2(CO)CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.7
N#C[C@H]1C[C@@H](NC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.05
N#C[C@H]1C[C@@H](NC2CCOCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.4
N#C[C@H]1C[C@@H](NC2COC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,9.52
N#C[C@H]1C[C@@H](NCC(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.26
N#C[C@H]1C[C@@H](NCC(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,9.52
N#C[C@H]1C[C@@H](NCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.52
N#C[C@H]1C[C@@H](NCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.7
N#C[C@H]1C[C@@H](NCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,9.0
N#C[C@H]1C[C@@H](NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.6
N#C[C@H]1C[C@@H](NCC(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,8.4
N#C[C@H]1C[C@@H](NCC(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,8.4
N#C[C@H]1C[C@@H](NCC(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.35
N#C[C@H]1C[C@@H](NCC(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,9.3
N#C[C@H]1C[C@@H](NCC(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.52
N#C[C@H]1C[C@@H](NCC2(O)CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.35
N#C[C@H]1C[C@@H](NCC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.52
N#C[C@H]1C[C@@H](NCC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.7
N#C[C@H]1C[C@@H](NCCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.7
N#C[C@H]1C[C@@H](NCc2ccccc2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,9.52
N#C[C@H]1C[C@@H](N[C@@H](C2CC2)C(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.4
N#C[C@H]1C[C@@H](N[C@H](C2CC2)C(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.7
N#C[C@H]1C[C@@H](O)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.7
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.3
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,7.68
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)F)nc2)n1,8.1
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,8.52
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,8.7
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,8.7
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,9.26
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,8.4
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,9.3
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,7.96
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)nc2)n1,8.7
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.4
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,9.35
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)cc2)n1,9.52
N#C[C@H]1C[C@@H](OC(=O)NC2CCCCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.3
N#C[C@H]1C[C@@H](OC(=O)Nc2ccccc2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.15
N#C[C@H]1C[C@@H](OCC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.4
N#C[C@H]1C[C@@H](OCC2CC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.46
N#C[C@H]1C[C@@H]1C(=O)N[C@@]12C[C@@H]1CN(c1nc(Nc3cnn(CCO)c3)ncc1F)C2,6.52
N#C[C@H]1C[C@@](O)(C2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.82
N#C[C@H]1C[C@H](N(CC2CC2)C2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.9
N#C[C@H]1C[C@H](N(CC2CC2)C2COC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.4
N#C[C@H]1C[C@H](N(CC2CC2)CC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.59
N#C[C@H]1C[C@H](N2CC(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.35
N#C[C@H]1C[C@H](N2CC(O)(C(F)(F)F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.7
N#C[C@H]1C[C@H](N2CC(O)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.52
N#C[C@H]1C[C@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.22
N#C[C@H]1C[C@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,10.0
N#C[C@H]1C[C@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)cc2)n1,9.7
N#C[C@H]1C[C@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,9.0
N#C[C@H]1C[C@H](N2CC3(COC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.0
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.05
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,8.1
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)F)nc2)n1,8.7
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,9.4
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,8.7
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.7
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,8.7
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.54
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,9.19
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@H](O)C(F)(F)F)cc2)n1,9.52
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.4
N#C[C@H]1C[C@H](N2C[C@@H]3[C@@H](CO)[C@@H]3C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.05
N#C[C@H]1C[C@H](NC2(C(F)(F)F)CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.57
N#C[C@H]1C[C@H](NC2(O)CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.7
N#C[C@H]1C[C@H](NC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,8.3
N#C[C@H]1C[C@H](NC2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.29
N#C[C@H]1C[C@H](NC2COC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(CC(F)(F)F)cc2)n1,9.15
N#C[C@H]1C[C@H](NCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.92
N#C[C@H]1C[C@H](NCC(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.05
N#C[C@H]1C[C@H](NCC2(O)CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,9.0
N#C[C@H]1C[C@H](NCC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.82
N#C[C@H]1C[C@H](NCCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.52
N#C[C@H]1C[C@H](NCc2c(F)cccc2F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.96
N#C[C@H]1C[C@H](NCc2ccccc2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.7
N#C[C@H]1C[C@H](N[C@@H](C2CC2)C(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.75
N#C[C@H]1C[C@H](N[C@H](C2CC2)C(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.78
N#C[C@H]1C[C@H](O)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.3
N#C[C@H]1C[C@H](O)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,9.2
N#C[C@H]1C[C@H](O)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,9.49
N#C[C@H]1C[C@H](O)CCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,8.22
